Time,Raw Pressure,Raw Temperature,Raw Humidity,Calculated Pressure,Calculated Temperature,Calculated Humidity,Calculated Altitude,
03-Apr-2021 (15:45:40.549973),315101,533587,20646,103257.0078125,25.8799991607666,21.1591796875,535.8861694335938,
03-Apr-2021 (15:45:40.612071),315052,533582,20647,103264.921875,25.8799991607666,21.1591796875,535.2471923828125,
03-Apr-2021 (15:45:40.664641),315008,533583,20648,103272.4296875,25.8799991607666,21.171875,534.6415405273438,
03-Apr-2021 (15:45:40.725643),314968,533585,20648,103279.6875,25.8799991607666,21.171875,534.0560913085938,
03-Apr-2021 (15:45:40.788142),314926,533587,20657,103286.8515625,25.8799991607666,21.2197265625,533.47802734375,
03-Apr-2021 (15:45:40.837157),314840,533590,20651,103301.515625,25.8799991607666,21.18359375,532.2951049804688,
03-Apr-2021 (15:45:40.900524),314792,533585,20652,103309.703125,25.8799991607666,21.1953125,531.6345825195312,
03-Apr-2021 (15:45:40.964774),314739,533581,20653,103318.296875,25.8799991607666,21.1953125,530.9413452148438,
03-Apr-2021 (15:45:41.012952),314686,533584,20652,103327.78125,25.8799991607666,21.1953125,530.1766967773438,
03-Apr-2021 (15:45:41.076869),314636,533584,20660,103336.3125,25.8799991607666,21.2431640625,529.48828125,
03-Apr-2021 (15:45:41.292155),314451,533562,20655,103351.5625,25.8799991607666,21.2197265625,528.2586669921875,
03-Apr-2021 (15:45:41.322072),314408,533549,20655,103372.9921875,25.8700008392334,21.21875,526.5309448242188,
03-Apr-2021 (15:45:41.386248),314367,533543,20653,103379.546875,25.8700008392334,21.20703125,526.0020141601562,
03-Apr-2021 (15:45:41.439802),314323,533537,20656,103387.046875,25.8700008392334,21.21875,525.3974609375,
03-Apr-2021 (15:45:41.493940),314232,533525,20655,103401.6875,25.860000610351562,21.21875,524.217529296875,
03-Apr-2021 (15:45:41.547185),314183,533515,20656,103409.640625,25.860000610351562,21.21875,523.5765991210938,
03-Apr-2021 (15:45:41.604823),314141,533506,20656,103416.359375,25.860000610351562,21.2177734375,523.0350952148438,
03-Apr-2021 (15:45:41.671466),314096,533502,20655,103423.59375,25.860000610351562,21.2177734375,522.451904296875,
03-Apr-2021 (15:45:41.732756),314061,533498,20655,103429.5625,25.860000610351562,21.2177734375,521.9707641601562,
03-Apr-2021 (15:45:41.784327),313977,533487,20655,103443.0078125,25.850000381469727,21.2177734375,520.887451171875,
03-Apr-2021 (15:45:41.845066),313936,533477,20656,103449.5625,25.850000381469727,21.2177734375,520.3593139648438,
03-Apr-2021 (15:45:41.908847),313894,533469,20655,103456.28125,25.850000381469727,21.2177734375,519.8179931640625,
03-Apr-2021 (15:45:41.958420),313851,533464,20655,103463.6171875,25.850000381469727,21.2177734375,519.2269897460938,
03-Apr-2021 (15:45:42.021372),313798,533459,20657,103472.21875,25.84000015258789,21.2294921875,518.5335083007812,
03-Apr-2021 (15:45:42.085140),313747,533451,20660,103480.46875,25.84000015258789,21.2421875,517.869140625,
03-Apr-2021 (15:45:42.294850),313553,533406,20656,103495.515625,25.829999923706055,21.216796875,516.6573486328125,
03-Apr-2021 (15:45:42.330336),313504,533390,20656,103518.390625,25.81999969482422,21.216796875,514.8147583007812,
03-Apr-2021 (15:45:42.386257),313457,533380,20659,103525.9609375,25.81999969482422,21.240234375,514.205078125,
03-Apr-2021 (15:45:42.546563),313416,533370,20651,103532.515625,25.809999465942383,21.1923828125,513.6773071289062,
03-Apr-2021 (15:45:42.567705),313325,533349,20658,103546.7109375,25.809999465942383,21.240234375,512.5341186523438,
03-Apr-2021 (15:45:42.602560),313273,533334,20659,103554.703125,25.799999237060547,21.2392578125,511.8907470703125,
03-Apr-2021 (15:45:42.639564),313217,533320,20659,103563.8046875,25.799999237060547,21.2392578125,511.15814208984375,
03-Apr-2021 (15:45:42.681635),313164,533310,20665,103572.0,25.790000915527344,21.275390625,510.49847412109375,
03-Apr-2021 (15:45:42.725638),313112,533307,20648,103580.8671875,25.790000915527344,21.1796875,509.7844543457031,
03-Apr-2021 (15:45:42.795245),313002,533302,20661,103599.1796875,25.790000915527344,21.2509765625,508.31060791015625,
03-Apr-2021 (15:45:42.855660),312950,533296,20662,103608.046875,25.790000915527344,21.263671875,507.5972900390625,
03-Apr-2021 (15:45:42.917335),312902,533292,20663,103615.796875,25.790000915527344,21.263671875,506.97320556640625,
03-Apr-2021 (15:45:42.965976),312853,533292,20667,103624.1484375,25.790000915527344,21.287109375,506.3016662597656,
03-Apr-2021 (15:45:43.029664),312798,533294,20655,103633.53125,25.790000915527344,21.2158203125,505.5462341308594,
03-Apr-2021 (15:45:43.093524),312697,533296,20666,103651.1875,25.790000915527344,21.287109375,504.12579345703125,
03-Apr-2021 (15:45:43.319206),312562,533295,20668,103658.9375,25.790000915527344,21.298828125,503.5024719238281,
03-Apr-2021 (15:45:43.338342),312511,533297,20681,103682.90625,25.790000915527344,21.37109375,501.5746765136719,
03-Apr-2021 (15:45:43.385295),312465,533299,20658,103690.75,25.790000915527344,21.2392578125,500.943603515625,
03-Apr-2021 (15:45:43.447265),312376,533304,20672,103706.375,25.790000915527344,21.32421875,499.6873474121094,
03-Apr-2021 (15:45:43.502751),312331,533302,20672,103713.6015625,25.790000915527344,21.3232421875,499.10595703125,
03-Apr-2021 (15:45:43.558657),312292,533298,20674,103720.25,25.790000915527344,21.3349609375,498.5715637207031,
03-Apr-2021 (15:45:43.703790),312251,533301,20674,103727.2421875,25.790000915527344,21.3349609375,498.0092468261719,
03-Apr-2021 (15:45:43.736042),312205,533305,20674,103735.53125,25.790000915527344,21.3359375,497.343017578125,
03-Apr-2021 (15:45:43.772211),312116,533308,20679,103750.703125,25.790000915527344,21.359375,496.1230773925781,
03-Apr-2021 (15:45:43.814417),312070,533312,20680,103758.9921875,25.799999237060547,21.3720703125,495.4570007324219,
03-Apr-2021 (15:45:43.879735),312023,533314,20681,103767.0078125,25.799999237060547,21.3720703125,494.81256103515625,
03-Apr-2021 (15:45:43.910392),311975,533317,20682,103775.1953125,25.799999237060547,21.3837890625,494.15447998046875,
03-Apr-2021 (15:45:43.974325),311926,533322,20685,103783.953125,25.799999237060547,21.3955078125,493.4505615234375,
03-Apr-2021 (15:45:44.038153),311877,533325,20688,103792.3125,25.799999237060547,21.419921875,492.7788391113281,
03-Apr-2021 (15:45:44.087071),311780,533332,20686,103809.296875,25.799999237060547,21.4072265625,491.4139099121094,
03-Apr-2021 (15:45:44.310174),311616,533328,20690,103818.5,25.799999237060547,21.431640625,490.67486572265625,
03-Apr-2021 (15:45:44.348750),311561,533328,20693,103846.640625,25.799999237060547,21.443359375,488.41375732421875,
03-Apr-2021 (15:45:44.391387),311508,533329,20692,103855.6796875,25.799999237060547,21.443359375,487.6881103515625,
03-Apr-2021 (15:45:44.455015),311414,533327,20690,103871.265625,25.799999237060547,21.431640625,486.43609619140625,
03-Apr-2021 (15:45:44.507619),311362,533319,20692,103879.734375,25.799999237060547,21.443359375,485.7558898925781,
03-Apr-2021 (15:45:44.578858),311314,533316,20692,103887.9140625,25.799999237060547,21.443359375,485.09942626953125,
03-Apr-2021 (15:45:44.631859),311266,533312,20692,103896.1015625,25.799999237060547,21.443359375,484.44195556640625,
03-Apr-2021 (15:45:44.687194),311217,533309,20702,103904.015625,25.790000915527344,21.50390625,483.8061218261719,
03-Apr-2021 (15:45:44.745403),311124,533301,20695,103919.4375,25.790000915527344,21.455078125,482.5682678222656,
03-Apr-2021 (15:45:44.808879),311074,533294,20695,103927.515625,25.790000915527344,21.455078125,481.919921875,
03-Apr-2021 (15:45:44.875648),311027,533288,20695,103935.53125,25.790000915527344,21.455078125,481.2763366699219,
03-Apr-2021 (15:45:44.919077),310976,533282,20694,103943.7890625,25.790000915527344,21.455078125,480.6133117675781,
03-Apr-2021 (15:45:44.982939),310925,533277,20702,103952.046875,25.780000686645508,21.5029296875,479.95086669921875,
03-Apr-2021 (15:45:45.046742),310824,533271,20698,103968.828125,25.780000686645508,21.478515625,478.6039733886719,
03-Apr-2021 (15:45:45.273551),310690,533255,20699,103990.796875,25.780000686645508,21.478515625,476.84088134765625,
03-Apr-2021 (15:45:45.304859),310602,533251,20701,104005.796875,25.780000686645508,21.490234375,475.6375427246094,
03-Apr-2021 (15:45:45.357229),310563,533245,20703,104012.0078125,25.770000457763672,21.501953125,475.13909912109375,
03-Apr-2021 (15:45:45.415754),310524,533243,20704,104018.65625,25.770000457763672,21.5146484375,474.60595703125,
03-Apr-2021 (15:45:45.488122),310483,533243,20705,104025.6484375,25.770000457763672,21.5146484375,474.044921875,
03-Apr-2021 (15:45:45.543045),310439,533243,20708,104033.15625,25.770000457763672,21.5380859375,473.4429016113281,
03-Apr-2021 (15:45:45.596885),310349,533240,20705,104048.5,25.770000457763672,21.5146484375,472.21209716796875,
03-Apr-2021 (15:45:45.655369),310296,533234,20706,104057.09375,25.770000457763672,21.5263671875,471.5228271484375,
03-Apr-2021 (15:45:45.720139),310239,533227,20705,104066.375,25.770000457763672,21.5146484375,470.77886962890625,
03-Apr-2021 (15:45:45.774247),310180,533224,20704,104076.4375,25.770000457763672,21.5146484375,469.97186279296875,
03-Apr-2021 (15:45:45.831735),310120,533218,20708,104086.2265625,25.770000457763672,21.5380859375,469.18701171875,
03-Apr-2021 (15:45:45.895428),310011,533202,20705,104103.9375,25.760000228881836,21.513671875,467.7668151855469,
03-Apr-2021 (15:45:45.959175),309949,533187,20705,104113.625,25.760000228881836,21.513671875,466.99053955078125,
03-Apr-2021 (15:45:46.008197),309891,533171,20704,104122.625,25.75,21.5126953125,466.2690124511719,
03-Apr-2021 (15:45:46.071679),309841,533159,20704,104130.265625,25.75,21.5126953125,465.65692138671875,
03-Apr-2021 (15:45:46.281536),309668,533112,20705,104138.015625,25.739999771118164,21.5244140625,465.035400390625,
03-Apr-2021 (15:45:46.316858),309625,533099,20706,104164.03125,25.729999542236328,21.5244140625,462.9507751464844,
03-Apr-2021 (15:45:46.364185),309577,533087,20706,104171.328125,25.719999313354492,21.5234375,462.3661804199219,
03-Apr-2021 (15:45:46.427447),309542,533079,20707,104176.859375,25.719999313354492,21.5361328125,461.9230651855469,
03-Apr-2021 (15:45:46.488726),309512,533071,20708,104181.53125,25.719999313354492,21.5361328125,461.5487976074219,
03-Apr-2021 (15:45:46.540924),309450,533060,20710,104191.6640625,25.719999313354492,21.5478515625,460.7367248535156,
03-Apr-2021 (15:45:46.605433),309403,533053,20708,104199.234375,25.709999084472656,21.5361328125,460.1302185058594,
03-Apr-2021 (15:45:46.672002),309353,533042,20709,104207.3125,25.709999084472656,21.5478515625,459.4832458496094,
03-Apr-2021 (15:45:46.714260),309298,533036,20708,104216.25,25.709999084472656,21.53515625,458.76751708984375,
03-Apr-2021 (15:45:46.780047),309237,533031,20711,104226.21875,25.709999084472656,21.55859375,457.9687805175781,
03-Apr-2021 (15:45:46.840135),309176,533027,20701,104236.609375,25.709999084472656,21.4990234375,457.13702392578125,
03-Apr-2021 (15:45:46.888966),309054,533018,20711,104256.9765625,25.700000762939453,21.55859375,455.5057678222656,
03-Apr-2021 (15:45:46.952351),308997,533010,20710,104266.25,25.700000762939453,21.546875,454.7635192871094,
03-Apr-2021 (15:45:47.016111),308943,533001,20712,104275.015625,25.700000762939453,21.55859375,454.0617370605469,
03-Apr-2021 (15:45:47.079927),308894,532997,20710,104282.9296875,25.700000762939453,21.546875,453.4283142089844,
03-Apr-2021 (15:45:47.293745),308690,532991,20716,104291.1171875,25.700000762939453,21.5830078125,452.7728576660156,
03-Apr-2021 (15:45:47.327540),308632,532983,20717,104326.71875,25.690000534057617,21.5947265625,449.9230651855469,
03-Apr-2021 (15:45:47.369421),308591,532981,20717,104333.7109375,25.690000534057617,21.5947265625,449.3638916015625,
03-Apr-2021 (15:45:47.432422),308543,532983,20718,104341.8984375,25.690000534057617,21.5947265625,448.7087097167969,
03-Apr-2021 (15:45:47.483229),308491,532985,20713,104351.203125,25.690000534057617,21.5703125,447.9637756347656,
03-Apr-2021 (15:45:47.549906),308401,532987,20718,104366.5546875,25.690000534057617,21.5947265625,446.73602294921875,
03-Apr-2021 (15:45:47.611797),308360,532984,20719,104373.546875,25.690000534057617,21.6064453125,446.176513671875,
03-Apr-2021 (15:45:47.665759),308313,532980,20719,104381.1171875,25.690000534057617,21.6064453125,445.5708312988281,
03-Apr-2021 (15:45:47.727979),308275,532980,20720,104387.59375,25.690000534057617,21.6064453125,445.0528564453125,
03-Apr-2021 (15:45:47.784683),308234,532978,20716,104394.59375,25.690000534057617,21.5830078125,444.492919921875,
03-Apr-2021 (15:45:47.833311),308179,532976,20734,104403.96875,25.690000534057617,21.6904296875,443.7430419921875,
03-Apr-2021 (15:45:47.896823),308076,532970,20720,104421.09375,25.690000534057617,21.6064453125,442.37359619140625,
03-Apr-2021 (15:45:47.960676),308034,532963,20719,104427.8125,25.690000534057617,21.6064453125,441.83636474609375,
03-Apr-2021 (15:45:48.024646),308001,532957,20719,104432.9921875,25.68000030517578,21.6064453125,441.42193603515625,
03-Apr-2021 (15:45:48.072921),307969,532953,20715,104438.453125,25.68000030517578,21.58203125,440.9854431152344,
03-Apr-2021 (15:45:48.281301),307803,532934,20712,104443.125,25.68000030517578,21.5693359375,440.6119689941406,
03-Apr-2021 (15:45:48.332521),307757,532929,20713,104473.265625,25.68000030517578,21.5693359375,438.2023620605469,
03-Apr-2021 (15:45:48.379348),307704,532923,20713,104481.859375,25.670000076293945,21.5693359375,437.515380859375,
03-Apr-2021 (15:45:48.430200),307647,532916,20716,104491.171875,25.670000076293945,21.5927734375,436.771240234375,
03-Apr-2021 (15:45:48.492130),307588,532910,20710,104500.7890625,25.670000076293945,21.5576171875,436.0025634765625,
03-Apr-2021 (15:45:48.559573),307487,532894,20713,104517.125,25.65999984741211,21.568359375,434.6970520019531,
03-Apr-2021 (15:45:48.612651),307442,532883,20713,104524.3515625,25.65999984741211,21.568359375,434.11932373046875,
03-Apr-2021 (15:45:48.817035),307397,532873,20712,104531.578125,25.65999984741211,21.568359375,433.5421447753906,
03-Apr-2021 (15:45:48.841350),307361,532868,20711,104537.28125,25.65999984741211,21.556640625,433.08660888671875,
03-Apr-2021 (15:45:48.873638),307323,532861,20712,104543.3125,25.649999618530273,21.568359375,432.6043701171875,
03-Apr-2021 (15:45:48.906541),307215,532847,20708,104560.84375,25.649999618530273,21.5439453125,431.20391845703125,
03-Apr-2021 (15:45:48.953372),307157,532843,20707,104570.734375,25.649999618530273,21.5322265625,430.4141540527344,
03-Apr-2021 (15:45:48.985632),307100,532837,20707,104580.0,25.649999618530273,21.5322265625,429.6736755371094,
03-Apr-2021 (15:45:49.033034),307049,532836,20705,104588.703125,25.649999618530273,21.51953125,428.9788513183594,
03-Apr-2021 (15:45:49.082240),306999,532835,20698,104597.2265625,25.649999618530273,21.484375,428.2982482910156,
03-Apr-2021 (15:45:49.293519),306817,532829,20697,104613.765625,25.649999618530273,21.4716796875,426.97747802734375,
03-Apr-2021 (15:45:49.339158),306767,532823,20697,104635.8984375,25.639999389648438,21.4716796875,425.2100524902344,
03-Apr-2021 (15:45:49.377844),306717,532822,20697,104644.421875,25.639999389648438,21.4716796875,424.5296936035156,
03-Apr-2021 (15:45:49.437455),306667,532822,20698,104652.953125,25.639999389648438,21.484375,423.8488464355469,
03-Apr-2021 (15:45:49.499917),306564,532821,20694,104670.515625,25.639999389648438,21.4599609375,422.4469299316406,
03-Apr-2021 (15:45:49.561424),306511,532819,20693,104679.5546875,25.639999389648438,21.4482421875,421.7253723144531,
03-Apr-2021 (15:45:49.673492),306461,532813,20693,104687.640625,25.639999389648438,21.447265625,421.080322265625,
03-Apr-2021 (15:45:49.710178),306408,532813,20693,104696.671875,25.639999389648438,21.447265625,420.359375,
03-Apr-2021 (15:45:49.747386),306355,532810,20695,104705.7109375,25.639999389648438,21.4599609375,419.63848876953125,
03-Apr-2021 (15:45:49.801594),306262,532803,20689,104721.125,25.6299991607666,21.423828125,418.4083251953125,
03-Apr-2021 (15:45:49.850451),306216,532799,20693,104728.5234375,25.6299991607666,21.447265625,417.81842041015625,
03-Apr-2021 (15:45:49.913931),306168,532791,20694,104736.265625,25.6299991607666,21.4599609375,417.2008056640625,
03-Apr-2021 (15:45:50.058012),306112,532788,20692,104745.8125,25.6299991607666,21.447265625,416.4388122558594,
03-Apr-2021 (15:45:50.090207),306050,532784,20701,104756.3828125,25.6299991607666,21.4951171875,415.5957336425781,
03-Apr-2021 (15:45:50.122236),305927,532779,20702,104776.921875,25.6299991607666,21.5078125,413.95794677734375,
03-Apr-2021 (15:45:50.315154),305767,532771,20698,104785.953125,25.6299991607666,21.4833984375,413.2375183105469,
03-Apr-2021 (15:45:50.355126),305712,532766,20696,104812.6875,25.6200008392334,21.4716796875,411.10577392578125,
03-Apr-2021 (15:45:50.395089),305656,532766,20698,104822.234375,25.6200008392334,21.4833984375,410.3447265625,
03-Apr-2021 (15:45:50.445914),305560,532767,20701,104838.609375,25.6200008392334,21.5068359375,409.0393371582031,
03-Apr-2021 (15:45:50.517187),305515,532767,20702,104846.28125,25.6200008392334,21.5068359375,408.4280090332031,
03-Apr-2021 (15:45:50.570582),305471,532763,20703,104853.78125,25.6200008392334,21.51953125,407.8302917480469,
03-Apr-2021 (15:45:50.625854),305420,532765,20704,104862.484375,25.6200008392334,21.51953125,407.1364440917969,
03-Apr-2021 (15:45:50.683801),305369,532769,20704,104871.625,25.6200008392334,21.51953125,406.4081115722656,
03-Apr-2021 (15:45:50.746785),305314,532771,20705,104881.0,25.6200008392334,21.51953125,405.6610107421875,
03-Apr-2021 (15:45:50.810170),305216,532775,20709,104897.71875,25.6200008392334,21.54296875,404.3290100097656,
03-Apr-2021 (15:45:50.858795),305168,532772,20710,104905.90625,25.6200008392334,21.5546875,403.6766662597656,
03-Apr-2021 (15:45:50.923701),305121,532776,20711,104914.359375,25.6299991607666,21.5556640625,403.0034484863281,
03-Apr-2021 (15:45:50.986546),305070,532779,20710,104923.0625,25.6299991607666,21.5556640625,402.3099060058594,
03-Apr-2021 (15:45:51.035392),305016,532780,20701,104932.265625,25.6299991607666,21.4951171875,401.5766906738281,
03-Apr-2021 (15:45:51.266229),304794,532779,20714,104970.125,25.6299991607666,21.5791015625,398.5617980957031,
03-Apr-2021 (15:45:51.306847),304680,532774,20714,104989.125,25.6200008392334,21.5791015625,397.0489501953125,
03-Apr-2021 (15:45:51.365489),304624,532764,20715,104998.21875,25.6200008392334,21.5908203125,396.3249816894531,
03-Apr-2021 (15:45:51.424892),304565,532754,20714,105007.84375,25.6200008392334,21.5791015625,395.5587463378906,
03-Apr-2021 (15:45:51.483769),304508,532748,20715,105017.109375,25.6200008392334,21.5908203125,394.8213195800781,
03-Apr-2021 (15:45:51.536179),304461,532742,20714,105024.6875,25.610000610351562,21.5791015625,394.2181396484375,
03-Apr-2021 (15:45:51.602619),304411,532734,20712,105032.765625,25.610000610351562,21.56640625,393.5747985839844,
03-Apr-2021 (15:45:51.659710),304313,532721,20716,105049.03125,25.610000610351562,21.58984375,392.2803955078125,
03-Apr-2021 (15:45:51.713030),304264,532710,20717,105056.53125,25.600000381469727,21.6025390625,391.6836242675781,
03-Apr-2021 (15:45:51.771113),304214,532703,20719,105064.609375,25.600000381469727,21.6142578125,391.04095458984375,
03-Apr-2021 (15:45:51.836190),304161,532699,20722,105073.640625,25.600000381469727,21.6259765625,390.3221130371094,
03-Apr-2021 (15:45:51.899305),304105,532696,20723,105083.1953125,25.600000381469727,21.638671875,389.56207275390625,
03-Apr-2021 (15:45:51.947186),303986,532689,20721,105103.0390625,25.600000381469727,21.6259765625,387.98321533203125,
03-Apr-2021 (15:45:52.011458),303929,532682,20721,105112.3125,25.600000381469727,21.6259765625,387.24578857421875,
03-Apr-2021 (15:45:52.139316),303877,532675,20721,105120.734375,25.59000015258789,21.6259765625,386.57574462890625,
03-Apr-2021 (15:45:52.287059),303657,532643,20720,105129.4375,25.59000015258789,21.61328125,385.8838195800781,
03-Apr-2021 (15:45:52.316980),303598,532630,20717,105165.6328125,25.579999923706055,21.6005859375,383.0054931640625,
03-Apr-2021 (15:45:52.369743),303539,532616,20719,105175.25,25.579999923706055,21.61328125,382.24078369140625,
03-Apr-2021 (15:45:52.458236),303473,532606,20719,105185.609375,25.56999969482422,21.6123046875,381.41717529296875,
03-Apr-2021 (15:45:52.546864),303409,532593,20721,105196.078125,25.56999969482422,21.625,380.5848083496094,
03-Apr-2021 (15:45:52.574224),303341,532580,20709,105206.734375,25.559999465942383,21.5517578125,379.7378845214844,
03-Apr-2021 (15:45:52.621360),303223,532552,20718,105225.5234375,25.559999465942383,21.611328125,378.24444580078125,
03-Apr-2021 (15:45:52.669868),303168,532535,20718,105233.5546875,25.549999237060547,21.611328125,377.60626220703125,
03-Apr-2021 (15:45:52.724189),303112,532521,20719,105242.65625,25.549999237060547,21.611328125,376.8831481933594,
03-Apr-2021 (15:45:52.779633),303059,532514,20718,105251.28125,25.540000915527344,21.611328125,376.1976013183594,
03-Apr-2021 (15:45:52.843520),303004,532506,20713,105260.21875,25.540000915527344,21.5751953125,375.48760986328125,
03-Apr-2021 (15:45:52.892560),302900,532495,20718,105277.0546875,25.540000915527344,21.611328125,374.1501159667969,
03-Apr-2021 (15:45:52.956176),302854,532489,20719,105284.8984375,25.540000915527344,21.611328125,373.5273132324219,
03-Apr-2021 (15:45:53.019810),302811,532481,20720,105291.78125,25.530000686645508,21.623046875,372.9801025390625,
03-Apr-2021 (15:45:53.083713),302765,532479,20721,105299.1875,25.530000686645508,21.6220703125,372.39227294921875,
03-Apr-2021 (15:45:53.292137),302590,532480,20724,105306.6875,25.530000686645508,21.646484375,371.796142578125,
03-Apr-2021 (15:45:53.334609),302551,532477,20725,105335.671875,25.530000686645508,21.646484375,369.4947509765625,
03-Apr-2021 (15:45:53.373321),302510,532473,20724,105342.6640625,25.530000686645508,21.646484375,368.9394226074219,
03-Apr-2021 (15:45:53.437636),302474,532475,20726,105348.8046875,25.530000686645508,21.658203125,368.45184326171875,
03-Apr-2021 (15:45:53.486851),302433,532477,20728,105355.796875,25.530000686645508,21.669921875,367.8965759277344,
03-Apr-2021 (15:45:53.549073),302352,532480,20729,105370.0546875,25.530000686645508,21.6708984375,366.7647399902344,
03-Apr-2021 (15:45:53.612545),302302,532481,20729,105378.578125,25.530000686645508,21.6708984375,366.08819580078125,
03-Apr-2021 (15:45:53.660485),302249,532478,20729,105387.171875,25.530000686645508,21.669921875,365.4059753417969,
03-Apr-2021 (15:45:53.728770),302189,532477,20729,105397.40625,25.530000686645508,21.669921875,364.5936279296875,
03-Apr-2021 (15:45:53.791651),302124,532480,20732,105408.9375,25.530000686645508,21.6943359375,363.67877197265625,
03-Apr-2021 (15:45:53.836905),302053,532486,20732,105421.046875,25.530000686645508,21.6943359375,362.7176513671875,
03-Apr-2021 (15:45:53.901109),301922,532494,20734,105443.828125,25.540000915527344,21.70703125,360.9101867675781,
03-Apr-2021 (15:45:53.965079),301870,532488,20733,105452.703125,25.540000915527344,21.6943359375,360.2059326171875,
03-Apr-2021 (15:45:54.028224),301818,532488,20735,105461.5625,25.540000915527344,21.70703125,359.5032958984375,
03-Apr-2021 (15:45:54.077617),301768,532491,20736,105470.09375,25.540000915527344,21.71875,358.8262023925781,
03-Apr-2021 (15:45:54.303014),301564,532511,20737,105478.5546875,25.540000915527344,21.71875,358.1553649902344,
03-Apr-2021 (15:45:54.338902),301502,532512,20738,105516.796875,25.540000915527344,21.7314453125,355.1224365234375,
03-Apr-2021 (15:45:54.381490),301446,532510,20739,105525.8984375,25.540000915527344,21.7314453125,354.40087890625,
03-Apr-2021 (15:45:54.434775),301390,532511,20740,105535.453125,25.540000915527344,21.7431640625,353.6429748535156,
03-Apr-2021 (15:45:54.498008),301347,532509,20732,105542.78125,25.540000915527344,21.6953125,353.0619812011719,
03-Apr-2021 (15:45:54.556569),301254,532506,20740,105558.640625,25.540000915527344,21.7431640625,351.80487060546875,
03-Apr-2021 (15:45:54.620556),301206,532498,20740,105566.375,25.540000915527344,21.7431640625,351.19171142578125,
03-Apr-2021 (15:45:54.673974),301152,532489,20741,105575.140625,25.540000915527344,21.7431640625,350.4969482421875,
03-Apr-2021 (15:45:54.736110),301092,532484,20740,105584.921875,25.530000686645508,21.7431640625,349.7216491699219,
03-Apr-2021 (15:45:54.796567),301035,532480,20741,105594.640625,25.530000686645508,21.7431640625,348.95159912109375,
03-Apr-2021 (15:45:54.845279),300926,532472,20741,105612.78125,25.530000686645508,21.7421875,347.51409912109375,
03-Apr-2021 (15:45:54.908939),300868,532467,20741,105622.2265625,25.530000686645508,21.7421875,346.7655334472656,
03-Apr-2021 (15:45:54.973008),300807,532457,20740,105632.1796875,25.530000686645508,21.7421875,345.97698974609375,
03-Apr-2021 (15:45:55.036735),300747,532450,20738,105641.96875,25.520000457763672,21.73046875,345.2015075683594,
03-Apr-2021 (15:45:55.084945),300689,532443,20734,105651.40625,25.520000457763672,21.7060546875,344.4541320800781,
03-Apr-2021 (15:45:55.294173),300485,532408,20734,105659.3125,25.520000457763672,21.705078125,343.8279113769531,
03-Apr-2021 (15:45:55.342364),300427,532391,20734,105692.9375,25.5,21.705078125,341.1649169921875,
03-Apr-2021 (15:45:55.375594),300369,532380,20733,105702.3828125,25.5,21.693359375,340.41680908203125,
03-Apr-2021 (15:45:55.437276),300317,532368,20732,105710.796875,25.5,21.693359375,339.75030517578125,
03-Apr-2021 (15:45:55.508191),300261,532356,20728,105719.453125,25.489999771118164,21.6689453125,339.0651550292969,
03-Apr-2021 (15:45:55.552261),300123,532336,20731,105742.0859375,25.489999771118164,21.6923828125,337.27325439453125,
03-Apr-2021 (15:45:55.614213),300058,532322,20731,105752.265625,25.479999542236328,21.6923828125,336.4678039550781,
03-Apr-2021 (15:45:55.679317),300006,532311,20730,105760.28125,25.479999542236328,21.6796875,335.8332214355469,
03-Apr-2021 (15:45:55.749245),299962,532304,20728,105767.78125,25.479999542236328,21.66796875,335.2397155761719,
03-Apr-2021 (15:45:55.793153),299915,532299,20735,105775.34375,25.479999542236328,21.7158203125,334.64105224609375,
03-Apr-2021 (15:45:55.853631),299802,532290,20729,105794.1640625,25.469999313354492,21.6796875,333.15203857421875,
03-Apr-2021 (15:45:55.917541),299743,532283,20727,105803.7734375,25.469999313354492,21.66796875,332.39154052734375,
03-Apr-2021 (15:45:55.965822),299692,532278,20726,105812.0234375,25.469999313354492,21.65625,331.7390441894531,
03-Apr-2021 (15:45:56.029813),299648,532277,20727,105819.5234375,25.469999313354492,21.66796875,331.145263671875,
03-Apr-2021 (15:45:56.093746),299593,532275,20725,105828.90625,25.469999313354492,21.65625,330.403076171875,
03-Apr-2021 (15:45:56.304560),299385,532259,20721,105847.046875,25.469999313354492,21.6318359375,328.9681396484375,
03-Apr-2021 (15:45:56.335451),299318,532249,20721,105874.453125,25.459999084472656,21.6318359375,326.80078125,
03-Apr-2021 (15:45:56.382168),299261,532246,20717,105883.71875,25.459999084472656,21.607421875,326.0682373046875,
03-Apr-2021 (15:45:56.448047),299209,532241,20719,105892.5859375,25.459999084472656,21.619140625,325.36688232421875,
03-Apr-2021 (15:45:56.508979),299081,532233,20719,105913.96875,25.459999084472656,21.619140625,323.6764221191406,
03-Apr-2021 (15:45:56.566801),299009,532223,20717,105925.34375,25.450000762939453,21.6064453125,322.777099609375,
03-Apr-2021 (15:45:56.645079),298953,532216,20716,105934.890625,25.450000762939453,21.5947265625,322.0225524902344,
03-Apr-2021 (15:45:56.691668),298907,532213,20715,105942.28125,25.450000762939453,21.5947265625,321.4386291503906,
03-Apr-2021 (15:45:56.738287),298844,532210,20709,105953.03125,25.450000762939453,21.55859375,320.5887756347656,
